796.39,-188.48,618.65,8.31,-6.62,-2.51
838.87,-161.13,583.50,5.63,-10.20,-6.35
773.44,-142.09,639.16,9.81,-20.69,6.62
723.63,-331.05,568.36,15.22,-17.70,9.64
849.12,-490.72,229.49,17.49,-29.34,20.42
1016.11,-360.35,408.20,24.52,-35.85,26.36
868.16,-125.98,509.28,20.10,-38.44,35.00
1090.82,292.48,955.57,52.43,-25.48,21.36
400.88,-431.64,-587.89,75.30,-8.83,11.82
1025.39,-220.21,385.25,53.29,-39.16,23.01
630.37,-511.72,-201.17,35.49,-38.98,22.70
779.30,204.10,640.62,-1.53,-60.95,17.83
902.34,133.30,-95.70,14.37,-29.40,2.27
985.84,-13.67,99.61,4.97,-26.27,-2.74
840.82,-39.06,1283.20,11.67,-23.05,-24.57
944.82,30.76,416.02,10.45,-11.70,-40.54
1101.56,2.44,844.24,-36.26,-14.87,-35.93
833.01,105.96,743.65,-56.06,-3.97,-33.73
609.86,-170.41,44.92,-42.10,21.02,-53.21
813.96,-186.04,757.81,-33.05,16.11,-10.87
1081.54,-136.23,970.70,-8.99,13.20,-18.63
763.18,-262.21,280.27,-1.27,18.56,1.36
791.02,-155.27,235.35,12.79,16.24,21.03
860.35,-237.79,-479.98,30.27,21.31,13.56
562.99,-381.35,332.52,50.30,13.44,26.24
-180.18,-1076.17,527.34,12.20,2.53,25.47
291.50,-756.35,132.81,22.19,-3.97,40.24
738.77,-471.68,322.27,57.96,4.51,0.14
749.02,-508.30,653.32,21.28,5.38,-8.89
891.11,73.24,485.35,-4.92,2.02,6.37
975.10,49.80,365.72,-32.94,-16.68,14.65
