896.97,9.28,398.93,-0.16,-4.79,5.75
868.65,63.96,396.00,3.31,-7.44,6.60
882.81,35.64,369.14,6.18,-8.08,1.68
1079.59,83.50,613.77,-5.28,4.05,3.21
951.17,94.73,395.51,-0.07,3.66,-1.56
898.93,439.94,386.72,5.14,0.37,-23.34
856.93,-58.11,-57.62,-4.85,-6.58,-30.79
916.02,381.84,558.59,-55.15,-26.85,-41.96
1264.65,-107.91,635.25,-52.12,-35.48,-18.63
1138.67,-233.89,433.59,-54.17,-25.76,-27.18
1523.44,-573.24,1548.83,-4.33,-13.55,-19.85
915.04,-852.05,291.50,19.65,-14.47,11.05
1999.94,1999.94,1999.94,44.84,-7.03,38.71
978.03,551.76,1174.32,81.85,17.61,20.89
584.47,-91.80,-89.84,8.02,25.15,-11.73
875.00,1128.42,-173.83,-42.41,0.89,7.07
1424.80,680.66,-836.43,-68.79,-16.17,-25.76
1215.82,102.54,427.25,-80.51,-55.55,-34.16
1008.30,-1265.14,-139.65,-31.68,-41.40,-3.53
687.99,-1166.50,-348.63,-12.75,-30.42,17.44
926.76,-809.57,668.46,16.08,-7.95,46.16
1195.80,165.53,107.42,38.00,3.15,43.76
503.91,896.48,-162.60,42.08,27.91,46.32
1586.91,1297.36,-264.65,61.60,24.89,-19.62
969.24,235.84,-63.96,1.14,-4.02,20.12
1145.51,324.71,-34.67,-14.96,-28.24,33.98
1470.21,138.67,512.70,-35.67,17.94,24.47
