907.71,20.51,533.20,3.07,-8.76,-2.44
916.50,30.76,493.16,-7.95,-6.79,-1.92
837.89,-175.29,455.57,0.27,2.44,-1.05
788.09,-545.41,579.10,1.49,1.83,29.04
921.39,-389.65,408.69,37.93,-18.15,60.34
1007.32,-435.06,42.97,68.83,-4.56,56.50
1952.15,1125.00,1269.53,56.31,-12.31,70.01
25.88,-324.22,-108.89,64.80,0.53,38.51
458.98,-256.84,238.28,60.07,-14.69,25.13
889.65,796.88,530.76,13.10,-8.37,-7.45
1262.21,218.26,387.21,-9.85,8.90,-15.63
1478.03,-674.32,1034.67,-43.04,23.85,-41.11
779.79,218.75,553.22,-27.08,29.26,-53.50
717.77,-124.51,216.80,-13.08,19.53,-37.75
1088.38,-719.73,160.64,-12.98,9.74,-13.68
1566.41,-618.65,322.27,-3.05,-25.68,-6.56
1206.05,218.75,-428.22,5.56,-24.63,-8.66
907.23,-321.78,-494.14,-9.05,-42.37,19.18
502.93,-360.35,-1143.55,-12.85,-39.47,27.61
794.92,837.89,580.57,-52.77,-70.98,35.88
1313.48,554.69,626.95,3.60,-3.94,-3.31
910.64,201.17,-344.73,10.76,-6.16,5.82
596.19,-22.95,545.90,-9.05,-5.43,7.00
584.96,146.48,1109.38,-2.20,23.82,-8.18
897.95,-35.16,452.15,-41.40,-10.65,17.08
931.15,-148.44,687.99,-15.63,-32.58,8.98
