1182.13,-348.14,-203.12,15.68,-14.24,21.40
1539.55,136.72,831.54,7.95,-19.94,27.95
1122.56,55.18,88.38,26.26,-23.85,11.79
1049.32,94.73,601.07,14.07,-23.50,22.33
984.38,61.04,145.51,8.60,-24.50,16.46
938.48,308.11,89.84,8.55,-23.34,8.69
967.77,616.21,172.85,-10.84,-39.07,2.04
1556.15,-336.91,1300.78,-21.58,-28.97,-9.81
968.75,111.33,229.00,0.21,-23.81,-26.10
444.82,621.58,-546.39,3.60,-15.47,-40.76
1424.32,327.15,9.28,-41.36,1.76,-27.65
1212.89,-282.23,-330.57,-2.72,14.18,-43.29
391.11,470.21,648.93,-12.56,11.18,-43.95
1509.77,-263.67,156.74,-27.47,11.74,-5.87
769.53,-493.65,290.04,-33.09,23.08,6.24
1999.94,-12.21,-644.04,19.21,28.56,4.31
829.59,160.16,52.25,47.56,13.91,-23.18
35.16,-249.02,122.56,13.00,-0.54,29.50
1308.59,-88.38,-584.47,33.30,-1.82,15.00
1142.09,-526.86,-108.89,16.60,10.11,23.73
1482.91,408.20,764.16,13.47,4.91,16.41
818.85,-208.50,-197.27,7.69,2.63,0.60
959.47,161.13,250.49,5.94,15.66,-2.22
959.47,-16.11,253.42,-17.38,5.92,22.70
1019.53,96.19,154.79,-10.77,-9.18,9.27
