870.61,-21.97,339.84,5.34,-33.53,5.82
968.75,275.88,454.59,-29.23,2.44,27.75
830.08,371.58,462.89,12.80,22.11,-20.48
1226.07,-571.78,290.53,13.41,-0.19,-39.63
864.75,-4.88,-97.66,-35.98,-21.62,-36.15
1626.46,427.25,178.22,-95.03,-26.49,-50.22
693.36,-828.12,-460.94,-17.30,-28.99,-30.42
1306.64,-362.30,1222.17,-49.58,-51.05,-0.89
1203.12,-350.59,1092.29,-0.37,-29.96,15.73
906.25,-333.50,-105.96,3.43,-43.76,37.70
1012.21,-485.84,560.06,16.24,-24.44,73.68
1409.67,186.04,475.10,57.75,-14.72,40.15
1098.14,595.70,1354.49,37.56,12.62,7.43
797.36,516.11,602.05,21.84,-1.63,-11.05
511.72,1146.48,-452.15,-15.00,-7.08,-25.74
1521.00,672.85,430.66,-65.31,-29.42,-43.22
1715.33,-437.99,502.93,-42.50,-5.55,-127.74
1476.07,-3.42,-54.20,-96.80,-13.21,-38.59
1118.16,1091.31,-344.24,-98.53,-13.40,29.22
904.79,-192.38,190.92,-14.59,-10.55,41.01
1049.80,-109.38,227.54,97.71,-21.18,-57.18
1336.43,111.33,519.04,-30.11,98.56,79.61
779.30,217.77,240.23,-27.16,90.11,58.82
