839.84,-159.67,312.01,16.86,-5.35,-22.07
935.06,-139.16,413.57,3.56,-19.34,10.32
1035.16,-2.44,407.71,9.50,5.15,0.95
942.38,97.66,333.50,26.10,4.50,8.34
926.27,-253.42,548.34,32.83,2.06,17.08
867.68,-211.43,187.50,30.63,-11.22,26.74
912.60,-118.16,228.52,33.75,-12.02,23.44
951.17,-139.16,312.50,45.40,-16.31,29.68
1315.43,183.59,747.07,35.17,-18.52,27.84
1640.62,843.26,1168.46,37.24,-21.89,30.73
645.51,-303.22,-499.02,26.44,-18.49,27.55
1106.45,-76.17,594.24,17.07,-27.72,7.91
862.30,41.02,430.66,28.47,-27.74,9.18
666.50,-342.29,-359.86,17.97,-20.59,10.87
864.75,127.44,682.62,14.97,-10.51,-4.68
1469.24,350.10,1360.35,0.29,-21.59,-10.37
888.18,155.27,464.36,-1.07,-17.73,-7.11
1289.06,-55.66,979.49,-28.96,-11.53,-20.39
1018.07,450.20,-55.66,-24.73,-22.05,-24.49
770.51,92.29,184.57,-47.16,-18.65,-31.80
1032.71,-125.00,112.79,-33.76,-11.73,0.18
1573.73,-365.23,727.54,-14.69,20.75,-38.09
881.84,317.87,307.62,-25.50,20.95,-17.37
799.80,-77.15,505.37,-20.27,20.90,-10.66
805.66,-229.98,324.71,1.34,22.70,-20.88
1297.85,-14.16,-16.11,26.11,13.50,1.98
980.47,64.45,240.23,21.40,20.02,14.76
1586.43,241.21,243.65,35.00,21.50,2.79
722.66,-389.65,131.35,19.53,16.23,12.21
822.27,-129.39,168.46,27.89,12.45,14.41
1637.70,620.12,135.25,36.21,1.12,6.50
1093.75,179.20,254.39,26.92,-2.77,7.95
960.94,24.90,263.67,6.85,2.20,-10.01
941.41,92.77,272.95,-5.53,3.69,8.08
955.08,-18.55,292.48,-8.73,10.58,16.71
1000.00,-4.39,212.40,-2.06,-5.54,1.89
